file_path,label
Dataset2\Black Gram_Leaf Crinckle\aug_0_5999.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6004.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6012.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6014.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6015.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6018.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6024.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6025.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6031.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6033.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6035.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6036.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6040.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6041.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6042.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6053.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6069.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_607.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6072.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6077.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6079.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6081.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6087.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6092.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6098.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_610.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6122.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6125.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6127.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6128.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_613.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6133.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6135.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6136.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6137.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6138.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6147.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6153.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6158.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6166.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6169.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_617.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6174.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6178.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6183.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6188.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6192.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6207.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6210.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6211.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6212.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6227.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6231.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6232.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6233.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_624.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6242.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6245.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6249.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6250.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6255.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6264.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6267.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6270.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6272.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6275.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6281.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6292.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6295.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6310.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_632.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6335.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6338.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6343.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6355.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6358.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6359.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_636.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6361.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6362.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6365.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6368.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6377.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6380.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6381.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6385.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6388.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6392.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6405.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6406.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_641.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6411.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6412.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6418.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6419.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6428.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6435.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6437.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6443.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6447.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6454.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6458.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6459.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6461.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6466.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6470.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6471.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6475.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6480.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6481.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6485.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6490.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6494.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6496.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6500.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6502.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6503.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6508.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6509.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6511.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6518.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6519.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6521.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6528.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6529.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6534.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6535.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6542.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6543.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6547.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_655.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6553.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6554.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6570.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6571.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6576.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6577.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6582.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6587.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_659.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6609.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6610.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6615.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6617.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6619.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6621.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6629.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_663.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6631.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_664.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6651.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6658.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6659.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6661.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6666.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6678.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6687.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_669.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6693.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_67.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_670.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6701.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6704.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6715.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6717.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6718.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6719.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_672.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6722.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6727.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6729.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6734.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6741.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6742.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6743.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6751.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6755.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_676.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6766.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6769.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6770.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6771.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6773.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6778.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6789.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6797.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6804.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_681.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6818.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6826.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6827.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6830.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6832.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6836.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6841.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6846.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6848.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6854.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6856.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6861.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6864.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6867.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6881.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6885.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6891.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6893.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6894.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6895.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6899.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6905.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6907.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6908.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6909.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6913.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6914.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6920.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6925.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6928.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6930.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6932.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6935.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6937.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6944.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6947.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6952.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6954.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6955.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6956.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6962.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6967.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6971.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6973.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6975.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6976.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6979.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6982.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6986.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_699.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_6998.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7002.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7004.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7010.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7014.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7022.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7023.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_703.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7034.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7037.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7056.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7063.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7071.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7073.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_708.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_71.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7100.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7102.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7105.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7114.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7128.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7129.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7136.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7145.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7149.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7154.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7158.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7164.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7168.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7176.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_718.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7184.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7188.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7194.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7195.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7196.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_72.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7205.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_721.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7222.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7227.jpg,Black Gram_Leaf Crinckle
Dataset2\Black Gram_Leaf Crinckle\aug_0_7236.jpg,Black Gram_Leaf Crinckle
